G7a.7,8r.a,5,8r.a,24,Apres se tint mien essiant,1,1257
G7b,8r.a,25,8v.c,10,Ainssi karoloent illueques,1,1277
G8a,8v.c,11,8v.c,39,Ie qui ne say de ce neant,1,1315
G8b,8v.d,1,8v.d,36,En vergier out arbres demeches,1,1345
G8c,8v.d,37,9r.a,34,Il out p/ar/ lez heus fontaingues,1,1381
G9a,9r.a,35,9v.d,34,Et li dieux damours ma veu,1,1418
G9a.1,9r.a,35,9r.b,14,Et li dieux damours ma veu,1,1418
G9a.2,9r.b,15,9v.d,6,Narcisus fust vns damoysiaus,1,1437
G9a.3,9v.d,7,9v.d,18,Car q/ua/nt il vit q/ui/l ne pourtoit,1,1495
G9a.4,9v.d,19,9v.d,34,Dames cest example aprenes,1,1505
G9b,9v.d,35,10r.b,5,De la fontai/n/ne maprochay,1,1521
G9c,10r.b,6,10v.c,11,Cest li mireours p/er/illeus,1,1569
G9c.1,10r.b,6,10r.b,13,Cest li mirouers p/er/illeus,1,1569
G9c.2,10r.b,14,10v.c,11,Maint vaillant ho/m/me a mis a glaiue,1,1577
G9d,10v.c,12,10v.d,13,En mireour entre mil chosez,1,1613
G9e,10v.d,14,10v.d,39,Entre les autrez en eslui,1,1653
G10a,11r.a,1,11v.c,34,Li dieux damours q/ui/ larc tendu,1,1679
G10a.1,11r.a,1,11r.b,5,Li dieux damours q/ui/ larc tendu,1,1679
G10a.2,11r.b,6,11r.b,28,Ie p/ri/us lors a .ii. mains la fleche,1,1708
G10a.3,11r.b,29,11v.c,18,Ie me co/m/mancai lors atraire,1,1731
G10c,12v.c,29,12v.d,25,Amors respont or lez retien,1,2049
G10d,12v.d,26,17r.a,38,Or te garde bien de retraire,1,2075
G10d.1,12v.d,26,12v.d,37,Or te garde bien de retraire,1,2075
G10d.2,12v.d,38,13r.a,8,Soies courtois /et/ acointables,1,2087
G10d.3,13r.a,9,13r.a,24,Apres garde que tu ue dies,1,2097
G10d.4,13r.a,25,13r.a,34,Apres tout ce dorgueil te garde,1,2113
G10d.5,13r.a,35,13r.b,35,Homs q/ui/ pourchace druerie,1,2123
G10d.6,13r.b,36,13v.c,33,Apres se te doit souuenir,1,2163
G10d.7,13v.c,34,13v.d,8,Ne te fay tenir pour auer,1,2199
G10d.8,13v.d,9,13v.d,16,Or te vueil brement recorder,1,2213
G10d.9,13v.d,17,14r.a,9,Apres te doin en penitance,1,2221
G10d.10,14r.a,10,16r.a,8,Qvant  auas ton cuer donne,1,2253
G10d.11,16r.a,9,16r.b,31,Quant amors mot ce /com/e/n/de,1,2567
G10d.12,16r.b,32,17r.a,38,Li p/re/miers b/ie/ns q/ui/ solas face,1,2629
G11a,17r.b,1,17r.b,22,Tout maintenant q/ue/ amours mot,1,2749
G11b,17r.b,23,17v.c,36,Ainssis quie ie me pourpausoye,1,2771
G11c,17v.c,37,18r.a,1,Maiz .i. villains q/ui/ grant ho/n/te ait,1,2809
G11d,18r.a,2,18r.a,14,Or fusse ariuez a bon port,1,2850
G11e,18r.a,15,18r.b,19,De la feille me fis m/ou/lt coi/n/tez,1,2863
G12a,18r.b,20,18v.c,3,Atant sault dongiers li villains,1,2904
G12b,18v.c,4,18v.c,31,Lors ny osay plus remenoir,1,2927
G12c,18v.c,32,19v.c,19,En cest point ay grant piece este,1,2955
G12c.1,18v.c,32,18v.d,18,En cest point ay grant piece este,1,2955
G12c.2,18v.d,19,19r.b,31,Ainssis con ie me dementoie,1,2980
G12c.3,19r.b,32,19v.c,19,Quant ioy te chastiement,1,3057
G13a,19v.c,20,20r.a,8,Ie remes ileuc de duel plains,1,3083
G13b,20r.a,9,20r.b,7,A dongier hus ven/us/ ho/n/teux,1,3135
G13c,20r.b,8,20r.b,25,Moult trouuay da/n/gier dur /et/ lent,1,3173
G13d,20r.b,26,20r.b,38,Or vient b/ie/n fait il v/ost/re afairez,1,3191
G14a,20r.b,39,20v.c,26,Atant ay pris de luy congie,1,3204
G14b,20v.d,1,21r.a,31,Si con iestoie en ceste pai/n/ne,1,3231
G14c,21r.a,32,21r.b,18,Lors ne puest plus dongiers durer,1,3301
G14d,21r.b,19,21v.c,4,Belaqueil au conme/n/cement,1,3327
G15a,21v.c,5,21v.c,26,Si con jous la rose aprochiee,1,3339
G15b,21v.c,27,21v.d,3,Grant piece ay illuec demoure,1,3361
G15c,21v.d,4,21v.d,28,Amis fait il se dieux maist,1,3377
G15d,21v.d,18,21v.d,28,Qvant ie lois ici respondre,1,3391
G16a,21v.d,29,22r.a,11,Maiz ven/us/ q/ui/ to/us/iours guerroie,1,3402
G16b,22r.a,12,22r.b,5,Venus se trait v/er/s belaqueil,1,3422
G16c,22r.b,6,22r.b,30,Belaqueil qui senti loer,1,3455
G17a,22r.b,31,22.c,4,Des or e/st/ droiz que ie vous co/n/pte,1,3481
G17b,22v.c,5,22v.c,19,Mallebouche qui la couine,1,3493
G17c,22v.c,20,22v.d,29,Tant p/ar/la li glous folement,1,3508
G17d,22v.d,30,23r.a,32,Honte cest orez auent traite,1,3543
G17e,23r.a,33,23r.b,31,Honte honte fait ialousie,1,3583
G18a,23r.b,32,23v.c,25,A cest mot vint paour tra/m/bla/n/t,1,3620
G18b,23v.c,26,23v.d,33,A cest conseil se sont tenues,1,3651
G18c,23v.d,34,24r.a,13,Certes dongier m/ou/lt me m/er/ueil,1,3694
G18d,24r.a,14,24r.b,4,Lors leua li villains la hure,1,3713
G18e,24r.b,5,24r.b,39,Des or est bien changies li vers,1,3743
G19a,24v.c,1,25v.c,13,Des or est temps q/ue/ ie vos die,1,3779
G19a.1,24v.c,1,25r.a,6,Des or est temps q/ue/ ie vos die,1,3779
G19a.2,25r.a,7,25r.b,20,Ialousie a garnison mise,1,3849
G19a.3,25r.b,21,25v.c,13,Belaqueil a mis en p/ri/son,1,3898
G20a,25v.c,14,26r.b,12,Mais ie qui sus dehors le mur,1,3920
G20a.1,25v.c,14,25v.c,24,Mais ie qui sus dehors le mur,1,3920
G20a.2,25v.c,25,25v.d,1,Que vous iroie ie disant,1,3931
G20a.3,25v.d,2,25v.d,33,Si crem ainssis auoir p/er/due,1,3943
G20a.4,25v.d,34,26r.a,17,Belaqueil biaux tres doux amis,1,3975
G20a.5,26r.a,18,26r.b,12,Mais je suis eu m/ou/lt g/ra/nt soussy,1,3997
J1a,26r.b,13,26v.c,25,Et si laige p/er/due espoir,1,4029
J1b,26v.c,26,26v.c,6,Des or enforcera mez deux,1,4083
J1c,26v.d,7,26v.d,20,Da/m/me oiseuse le me fit faire,1,4103
J1d,26v.d,21,27r.a,9,Bien le mauoit raison note,1,4117
J1e,27r.a,10,27r.b,18,Dont ni a mez que du soffrir,1,4145
J2a,27r.b,19,27r.b,28,Tantost /com/me ensi dementoie,1,4191
J2b,27v.c,1,27v.d,21,Biaux amis dit raison la belle,1,4199
J2c,27v.d,22,28r.b,8,Amors ce est paine haineuse,1,4263
J2d,28r.b,9,28v.c,21,Qvant joi b/ie/n reson e/n/te/n/d/ue,1,4329
J2e,28v.c,22,28v.d,12,Car puis q/ue/ pe/re/ /et/ mere faillent,1,4381
J2f,28v.d,13,29v.c,16,Per ionesce sen ua li hons,1,4409
J2g,29v.c,17,29v.d,14,Mes ia certez niert fame bone,1,4533
J2h,29v.d,15,30r.a,4,Mez lamor qui te tient ou laz,1,4570
J2i,30r.a,5,30r.b,9,Amsi reson me prechoit,1,4599
J2j,30r.b,10,31r.a,1,Certes biaux amis fox estu,1,4643
J2k,31r.a,2,32r.b,5,Cest amour q/ui/ vient de fortune,1,4753
J2l,32r.b,6,34v.d,14,Si ne fet pas richece riche,1,4945
J2m,34v.d,15,35r.a,36,Vous ne finastes hui de dire,1,5345
J2n,35r.a,37,35r.b,35,Biaux amis dit elle or escoute,1,5404
J2o,35r.b,36,36v.d,19,Ha dame pour dieu de iustice,1,5444
J2o.1,35r.b,36,36r.a,32,Ha dame pour dieu de iustice,1,5444
J2o.2,36r.a,33,36v.d,19,Ne fist appyus b/ie/n a pe/n/dre,1,5559
J2p,36v.d,20,37r.a,13,Or tai se bien las entendu,1,5663
J2q,37r.a,14,37r.b,12,Ce voul ie b/ie/n dit ele entendre,1,5695
J2r,37r.b,13,37v.c,1,Autre amour naturele ia,1,5733
J2s,37v.c,2,38r.b,3,Mout as emp/ri/s pl/us/ fole emp/ri/se,1,5761
J2t,38r.b,4,39v.d,31,Dautre ce rest chose exp/re/sse,1,5883
J2t.1,38r.b,4,38v.c,29,Dautre ce rest chose exp/re/sse,1,5883
J2t.2,38v.c,30,39r.b,13,En sauoir en forme en color,1,5948
J2t.3,39r.b,14,39v.d,31,En haut ou chief de la mo/n/taigne,1,6049
J2u,39v.d,32,41v.d,31,Et que fortune emsi le face,1,6145
J2v,41v.d,32,42v.d,18,Nonc ne la pot tenir cresus,1,6459
J2w,42v.d,19,43v.d,10,Et se lez prueuez riens ne p/ri/ses,1,6601
J2x,43v.d,11,44r.b,10,Dautre p/ar/t ie tieng a g/ra/nt honte,1,6747
J2y,44r.b,11,44v.c,18,De fortune la semilleuse,1,6825
J2z,44v.c,19,45r.a,12,Dame fis ie ne puet autre est/re/,1,6871
J2aa,45r.a,13,46v.c,23,Lors se pr/is/t raisons a sorrire,1,6913
J2bb,46v.c,24,47r.a,2,Dame bien lez i puis entendre,1,7155
J3a,47r.a,3,47r.a,5,A donc dami me resouuint,1,7201
J3b,47r.a,6,47v.c,39,Es vous ami que dieux mamoine,1,7204
J3c,47v.d,1,48r.a,27,Mais prenez garde toute voie,1,7303
J3d,48r.a,28,48r.b,20,La vielle qui belaqueil garde,1,7369
J3e,48r.b,21,49r.b,24,Apres ainsis vous contendrois,1,7401
J3f,49r.b,25,49v.c,31,Mais ne soient pas coustumi/er/,1,7561
J3g,49v.c,32,50v.c,32,Mais onques pource natendes,1,7607
J3h,50v.c,33,50v.d,19,Doulz amis quest ce q/ue/ vous dites,1,7765
J3i,50v.d,20,51r.b,8,Compains compains ce doiuent querre,1,7789
J3j,51r.b,9,51v.d,6,Oil .j. chemin bel /et/ gent,1,7855
J3k,51v.d,7,52r.b,22,Pouretes maint a lautre chief,1,7931
J3l,52r.b,23,53r.a,39,Car fortune tantost en place,1,8025
J3m,53r.b,1,53v.d,14,Trop est pouretes laide chose,1,8159
J3n,53v.d,15,54r.b,8,Si sont es voir p/re/s q/ue/ toutes,1,8251
J3o,54r.b,9,54v.d,25,Iadis souloit estre autrement,1,8323
J3p,54v.d,26,55r.a,4,B/ie/n sauoient ceste parole,1,8419
J3q,55r.a,5,55v.c,34,Trop estes dit il villotiere,1,8437
J3r,55v.c,35,55v.d,36,Ha se theofastus creusse,1,8531
J3s,55v.d,37,56v.c,3,Nulz nes garderoit destre p/ri/ses,1,8573
J3t,56v.c,4,56v.d,35,PReudefame par saint denis,1,8657
J3u,56v.d,36,57r.b,31,Pierres abaelars reconfesse,1,8729
J3v,57r.b,32,58r.a,37,Mariages es maus liens,1,8803
J3w,58r.a,38,58v.d,1,Si dit conques ennul ae,1,8927
J3x,58v.d,2,59r.a,2,Mes cers qui le uoir en conte,1,9009
J3y,59r.a,3,59v.c,24,Mes deniers co/m/me semble pers,1,9049
J3z,59v.c,25,59v.d,11,/et/ si legiers /et/ si mouuanz,1,9151
J3aa,59v.d,12,60v.d,9,Si fas ie que folx de ce dire,1,9177
J3bb,60v.d,10,61r.a,30,Lors la p/re/nt espoir de venue,1,9331
J3cc,61r.a,31,61r.b,13,Compains cil fox vilains ialous,1,9391
J3dd,61r.b,14,61v.d,15,Pource reuoit ou ensement,1,9413
J3ee,61v.d,16,62r.b,3,Lors iert amour sanz seinguorie,1,9496
J3ff,62r.b,4,62v.d,11,Au p/ro/prietes lors se tindrent,1,9562
J3gg,62v.d,12,64r.b,29,Mes /com/ment que la chose p/re/ingne,1,9649
J3hh,64r.b,30,64v.d,19,BRiefment de toutes les pucelles,1,9905
J3ii,64v.d,20,64v.d,23,Ainsint amo/ur/s ma conforte,1,9973
J3jj,64v.d,24,64v.d,31,Mes aincois quil eust finee,1,9977
J3kk,64v.d,32,65r.a,29,Congie preng /et/ mennois atent,1,9985
J4a,65r.a,30,65r.b,11,Iouste vne clere fontenele,1,10021
J4b,65r.b,12,66v.c,13,Ma dame que diex vous regart,1,10042
J4c,66v.c,14,66v.c,29,Ie qui ni puis riens conquester,1,10238
J4d,66v.c,30,66v.d,13,Moult se tint mes cuers /et/ ueilla,1,10255
J5a,66v.d,14,66v.d,25,Qvant amours mot b/ie/n esprouue,1,10277
J5b,66v.d,26,67v.d,6,Sont fait dist il tint mi /con/me/n/t,1,10289
J5c,67v.d,7,68r.a,6,Li diex damours sanz fine met/re/,1,10409
J5d,68r.a,7,68r.a,24,Q/ua/nt li diex damo/ur/s la ueu,1,10445
J5e,68r.a,25,68v.d,37,Or soit dist il adonc parolle,1,10463
J5e.1,68r.a,25,68r.b,3,Or soit dist il adonc parolle,1,10463
J5e.2,68r.b,4,68r.b,22,Si uenist ien sui mal baillis,1,10477
J5e.3,68r.b,23,68v.c,20,Vez ci guillaume de lorriz,1,10496
J5g,69r.a,1,69v.d,21,Seigneurs mamere la deesce,1,10719
J5h,69v.d,22,70r.a,22,Sire font il cest verites,1,10857
J6a,70r.a,23,70r.b,21,Par foy dist amours ie lotroi,1,10898
J6b,70r.b,22,70v.c,31,Sire iai mencions diuerses,1,10922
J6c,70v.c,32,71v.d,27,Sire q/ua/nt vous vient aplesir,1,10969
J6d,71v.d,28,72r.a,22,TRop say b/ie/n mez habiz changi/er/,1,11157
J6e,72r.a,23,72v.c,20,Ci se ueult tere fause/m/bla/n/t,1,11193
J6f,72v.c,21,73v.d,18,Si puis b/ie/n iurer sanz delai,1,11263
J6g,73v.d,19,74r.a,21,En touz cez cas /et/ es esemblablez,1,11453
J6h,74r.a,22,75r.b,4,Quest ce deable quel sont ci dit,1,11495
J6i,75r.b,5,75v.d,16,Ie nai mez cure dermitages,1,11671
J6j,75v.d,17,76v.c,5,Et se ne fust la bo/n/ne garde,1,11761
J6k,76v.c,6,77r.a,11,De tout le mont e/st/ empererez,1,11867
J6l,77r.a,12,77r.b,6,Faux samblans dit amo/ur/s di moy,1,11951
J6m,77r.b,7,78r.a,21,Dont nia fors de la tourner,1,11985
J6n,78r.a,22,79v.d,10,Quant li pelerin venu furent,1,12117
J6o,79v.d,11,80r.a,4,Sans deffence la porte quassent,1,12341
J7a,80r.a,5,81r.a,15,La vielle que se/n/ gardoit,1,12355
J7b,81r.a,16,82r.b,26,Et la vielle point ne retourne,1,12511
J7c,82v.c,1,82v.c,25,Con la vielle li dit leans,1,12706
J7d,82v.c,26,84r.a,15,Saichiez se ie fusse auant saige,1,12731
J7e,84r.a,16,84r.a,29,Lors a reco/m/mencie sa verue,1,12957
J7f,84r.a,30,85r.b,8,"Biaux tres doulz filz, belle char tanre",1,12971
J7g,85r.b,9,85v.d,29,Nams ne pout annees tenir,1,13144
J7h,85v.d,30,87r.b,1,Selle na graces si lez aquiere,1,13243
J7i,87r.b,2,88r.a,26,Si doit la dame panre garde,1,13445
J7j,88r.a,27,88r.b,39,Damer poure ho/m/me ne li chaille,1,13587
J7k,88v.c,1,89r.b,9,Et q/ua/nt cil plus la requesta,1,13633
J7l,89r.b,10,89v.d,11,Si doit fe/m/me selle nest musarde,1,13765
J7m,89v.d,12,90v.d,17,Dautre p/ar/t ellez sont franches neez,1,13845
J7n,90v.d,18,91v.d,21,Qui pauroit biaux filz .j. chaton,1,14009
J7o,91v.d,22,92r.a,11,Trop est foulx maiz que jalousie,1,14167
J7p,92r.a,12,93r.a,16,Lors resaille la chamberiere,1,14197
J7q,93r.a,17,93r.a,30,Et gart que ja ny soit si sote,1,14365
J7r,93r.a,31,94r.a,12,Bien gart fa/m/me que nul ame/n/t,1,14379
J7s,94r.a,13,95r.a,4,Ainsint la viella a s/er/monne,1,14517
J7t,95r.a,5,95r.a,29,Or ten vien dit elle pertans,1,14664
J8a,95r.a,30,95r.b,39,La vielle atant de moy se part,1,14689
J8b,95v.c,1,95v.d,15,Tantost a belaqueil me monstre,1,14737
J8c,95v.d,16,97v.c,12,Moult remest folz de ce q/ui/  pance,1,14787
J8d,97v.c,13,97v.d,29,Or sus or sus font il barons,1,15049
J8e,97v.d,30,99r.a,6,Or entendes segueur amant,1,15105
J8f,99r.a,7,110v.d,23,Franchise vient p/re/mierement,1,15273
J8f.1,99r.a,7,99v.c,13,Franchise vient p/re/mierement,1,15273
J8f.2,99v.c,14,99v.d,37,Moult en out pitie g/ra/nt despit,1,15358
J8f.3,100r.a,1,100r.a,16,Dangiers crie secours secours,1,15423
J8f.4,100r.a,17,100r.a,29,Atant iest ven/us/ delis,1,15441
J8f.5,100r.a,30,100r.b,17,Iusques au deus leust po/r/fandu,1,15454
J8f.6,100r.b,18,100r.b,32,Honte sa cousine regarde,1,15482
J8f.7,100r.b,33,100v.c,20,Trestous estourdis chancela,1,15499
J8f.8,100v.c,21,110v.d,23,Dit seurtes ce que sera,1,15526
J8g,100v.d,24,101r.a,15,Maiz ne vous en mentire ia,1,15597
J8h,101r.a,16,101r.a,32,De lost /et/ errant /con/me sage,1,15629
J8i,101r.a,33,101v.d,4,Li biaux azonis est oli,1,15647
J8j,101v.d,5,101v.d,35,Li messagier nont seiourne,1,15738
J8k,101v.d,36,102r.b,30,Formant aguerroier entendent,1,15771
J8l,102r.b,31,102r.b,39,Lors font en lost leur sairement,1,15847
J9a,102r.b,40,102v.c,7,Et q/ua/nt ce sairemant fait onrent,1,15861
J9b,102v.c,8,103r.b,16,Car lez pieces tant lez font viure,1,15869
J9c,103r.b,17,103r.b,29,Quant autre consoil ni peust mett/re/,1,15983
J9d,103v.c,30,104r.a,32,Ou dalquemie tant apraingne,1,16035
J9e,104r.a,33,104r.b,11,Nature quest sour touz soutiue,1,16119
J9f,104r.b,12,104v.d,16,Bien la vous vousisse descrire,1,16135
J9g,104v.d,17,105r.a,22,Q/ua/nt elle oy ce sairement,1,16219
J9h,105r.a,23,105v.c,1,Ma da/m/me du m/o/nde royne,1,16265
J9i,105v.c,2,107v.d,19,Et quiconques dit a sa fa/m/me,1,16317
J9j,107v.d,20,108r.b,29,Et en loir m/ou/lt se delite,1,16684
J9k,108r.b,30,109v.c,8,Dou ciel ne me doi je pas plai/n/dre,1,16771
J9l,109v.c,9,110r.a,14,Maiz qui b/ie/n garder isaura,1,16945
J9m,110r.a,15,110r.b,27,Si dit on que lez destinees,1,17029
J9n,110r.b,28,112v.d,25,Maiz il est voir que quil leur samble,1,17081
J9n.1,110r.b,28,110v.c,3,Maiz il est voir que quil leur samble,1,17081
J9n.2,110v.c,4,110v.c,33,Et se pourroit b/ie/n aucu/n/s dire,1,17095
J9n.5,111v.d,36,112v.d,25,Li autre alerent autre voie,1,17322
J9o,112v.d,26,113r.b,27,Mais de cest monde lordenence,1,17469
J9p,113r.b,28,114v.d,6,Car qui deuant sauoir porroit,1,17549
J9r,114v.d,7,115r.b,14,Sans faille toutez bestez muez,1,17763
J9s,115r.b,15,116r.b,6,Vers le ciel arrier men retour,1,17850
J9t,116r.b,7,116r.b,37,Il li conuenroit panre cure,1,18000
J9u,116r.b,38,117r.a,14,Mars /et/ venus qui ja pris furent,1,18031
J9v,117r.a,15,117v.c,30,Encor ont mireoir dit elle,1,18123
J9w,117v.c,31,118r.a,8,Mais ne vueil or pas mettre cure,1,18217
J9x,118r.a,9,118v.d,13,Tant an vueil dire toute vois,1,18274
J9y,118v.d,14,119r.b,9,Dont mai/n/tez gens par leur foliez,1,18395
J9z,119r.b,10,119r.b,25,Maiz ne vous vueil dire dez songes,1,18469
J9aa,119r.b,26,120r.a,1,Si vous di donq/ue/s q/ue/ lez nues,1,18485
J9bb,120r.a,2,121v.d,23,Et se nulz contredire mose,1,18577
J9cc,121v.d,24,122r.a,2,Mais sans faille ce nest pas fable,1,18867
J9dd,122r.a,3,122r.b,11,Dragons volens /et/ estancelles,1,18885
J9ee,122r.b,12,122v.c,30,Ici li ciel vers moy saq/ui/tent,1,18933
J9ff,122v.c,31,123r.a,10,Mais seulz homs que ie fait auoie,1,18991
J9gg,123r.a,11,123r.b,39,Cest li vrais cest li empereres,1,19047
J9hh,123v.c,1,124v.c,24,Cilz fit lentendement de lome,1,19116
J9ii,124v.c,25,125r.a,23,Gennius li bien emparles,1,19305
J9jj,125r.a,24,125r.b,18,Lors escript cilz /et/ celle dite,1,19376
J10a,125r.b,19,125v.c,3,Nature remaint en sa forge,1,19409
J10b,125v.c,4,125v.d,9,Gennius sanz plus de demeure,1,19433
J10c,125v.d,10,126r.a,10,De lauctorite de nature,1,19475
J10d,126r.a,11,127r.a,12,Mar lor a nature donne,1,19513
J10e,127r.a,13,127r.b,35,ARes pour dieu baron ares,1,19671
J10f,127r.b,36,128r.a,20,TRois seront sout se nel sauez,1,19733
J10g,128r.a,21,128r.b,23,Pour dieu seign/eur/ q/ue/ la nailliez,1,19835
J10h,128r.b,24,129r.a,1,Or vueil signour que cel s/er/mon,1,19877
J10i,129r.a,2,129r.b,11,Plus dirai mais ne vous e/n/nuit,1,19971
J10j,129r.b,12,129v.c,37,G/ra/ns pechiez est do/m/me escoillier,1,20020
J10k,129v.c,38,130r.b,1,Et si con dit en georgiques,1,20085
J10l,130r.b,2,130v.c,9,Mais iup/ite/r plus nou voloit,1,20166
J10m,130v.c,10,130v.c,33,Et le pasteur q/ui/ nest pas nices,1,20213
J10n,130v.c,34,131r.b,36,Signeur cilz aigniax vo/us/ ata/n/t,1,20238
J10o,131r.b,37,132r.b,18,Et b/ie/n /et/ drois que touz b/ie/ns puissent,1,20356
J10p,132r.b,19,133r.a,4,Quex fu li pins qui la ualust,1,20494
J10q,133r.a,5,133r.b,21,Seigneur sachies c/er/tainement,1,20597
J11a,133r.b,22,133v.c,18,Quant ge/n/nius out tout leu,1,20653
J11b,133v.c,19,134v.c,21,Qvant la deesse entendi ho/n/te,1,20689
J11c,134v.c,22,137r.a,29,Et se nulz vsans de raison,1,20781
J11d,137r.a,30,137v.c,26,Ne vous vueil or ci plus tenir,1,21185
J11e,137v.c,27,138r.a,29,Estes vous venir courtoisie,1,21247
J11f,138r.a,30,138v.d,18,Ie q/ui/ li li rent m/er/ci .c. mille,1,21316
J11g,138v.d,19,139v.c,33,Mais b/ie/n se gart qui vielle p/ri/e,1,21421
J11h,139v.c,34,140r.a,7,Dout mon h/er/nois tel con iou port,1,21553
J11i,140r.a,8,140r.b,10,Tant ai hurte que toute voie,1,21603
J11k,140r.b,11,140v.d,39,Le fait orres /et/ la meniere,1,21645
J11l,141r.a,1,141r.a,1,Atant fu iour et ie meueille,1,21750
